"date","tmed","tmax","tmin","rhum","vmax","vmed","prec","slp"
1979-06-23,21.1,25,16,71,8.9,3.4,0,1011.3
1979-06-24,21.6,28,13,70,8,3.3,0,1013
1979-06-25,23.9,30,15,64,8,3.1,0,1014.9
1979-06-26,24.6,29,17,64,8.9,4,0,1016.8
1979-06-27,25.2,31,18,67,8.9,2.2,0,1016.7
1979-06-28,24.1,28,20,77,8,4.2,0,1015.7
1979-06-29,23.6,27,19,73,9.9,2.7,2,1014.7
1979-06-30,24.3,29,18,71,8,3,0,1012.1
1979-07-01,23.8,27,20,74,10.9,4.9,0,1011.7
1979-07-02,21.5,26,19,86,11.8,3.5,16,1010
1979-07-03,17.1,18,17,93,8.9,5.8,6.1,1013.1
1979-07-04,18.8,22,16,76,9.9,4.8,0,1018.5
1979-07-05,20.2,23,14,64,9.9,5.1,0,1023.2
1979-07-06,19.1,23,13,68,8.9,3.7,0,1022.2
1979-07-07,22,30,12,57,7,4,0,1018.8
1979-07-08,24.2,30,16,55,15,5.2,0,1012.8
1979-07-09,21.7,26,13,57,8,4.6,1,1017.4
1979-07-10,23.2,29,14,57,8,4,0,1016.3
1979-07-11,22.9,29,17,71,11.1,3.5,0,1019.7
1979-07-12,25.8,32,19,69,8,2.6,0,1019.8
1979-07-13,28.4,35,23,46,15.9,7.7,0,1017
1979-07-14,23.8,27,20,71,12.8,4.5,0,1016.6
1979-07-15,23,27,17,67,7,2.9,0,1019.2
1979-07-16,22.8,29,14,57,8.9,3.9,0,1016.8
1979-07-17,22.7,26,18,69,7,2.5,0,1014.7
1979-07-18,23.5,30,15,66,11.8,4.1,0,1016.6
1979-07-19,27.5,34,21,51,8.9,5.4,0,1014.2
1979-07-20,26.7,35,19,48,8.9,3.9,0,1014.3
1979-07-21,25.7,30,19,64,9.9,3.8,0,1013.6
1979-07-22,25.8,32,20,65,8.9,4.8,0,1012.1
1979-07-23,23,25,18,60,8.9,4.4,0,1015.6
1979-07-24,20.8,24,15,62,8,4.3,0,1018.3
1979-07-25,21.3,28,13,59,11.8,5.1,0,1019.3
1979-07-26,23.9,30,16,58,8,2.6,0,1018.1
1979-07-27,24.1,28,19,73,5.8,2.6,0,1018.7
1979-07-28,24.4,32,17,64,8,2.6,0,1018.7
1979-07-29,26.1,34,17,58,8.9,4.7,0,1016.4
1979-07-30,27.3,33,19,53,8.9,4.3,0,1014.4
1979-07-31,27.7,35,20,57,8,4.4,0,1013.5
1979-08-01,25.6,32,18,73,8,2.5,0,1011.6
1979-08-02,27.2,31,22,66,8,2.9,0,1012.6
1979-08-03,26.7,31,20,63,8,3.5,0,1013.5
1979-08-04,26.9,32,22,59,8,4.3,0,1014
1979-08-05,24.5,30,19,71,9.9,2.6,0,1016.4
1979-08-06,23,30,17,62,10.9,3,0,1014.3
1979-08-07,23.8,30,15,57,10.9,4,0,1012.2
1979-08-08,24.9,32,18,67,9.9,3.4,0.5,1010.9
1979-08-09,23.4,28,20,71,10.9,5,2,1009
1979-08-10,22.9,30,17,71,8.9,4.7,1,1006.2
1979-08-11,21.6,25,17,67,8,4.1,16,1011.2
1979-08-12,20.4,24,15,63,8.9,4.3,0,1015.4
1979-08-13,20.4,26,12,57,8.9,4.2,0,1017.3
1979-08-14,21.4,26,12,70,8,2.4,0,1014.1
1979-08-15,20.7,27,14,76,7,2,0,1012.5
1979-08-16,23.7,31,15,58,8.9,3.4,0,1009.7
1979-08-17,22.7,27,16,74,9.9,3.1,0,1008.6
1979-08-18,22.2,29,17,76,14,4.2,2,1001.9
1979-08-19,19.3,25,14,72,8.9,3.7,2.3,1003.8
1979-08-20,19.5,23,14,77,8.9,2.7,0,1012
1979-08-21,21.5,25,17,75,9.9,4.5,1,1014.7
1979-08-22,20.8,26,14,74,7,3.3,0,1015.6
1979-08-23,22.1,30,13,64,9.9,3.5,0,1014.1
1979-08-24,22.6,28,16,70,7,1.8,2,1011.1
1979-08-25,20,23,15,64,15,7.1,0.5,1009.7
1979-08-26,18,25,11,75,15.9,4.1,4.1,1009.7
1979-08-27,18.8,23,13,80,7,2,0,1012.8
1979-08-28,20.6,26,14,78,9.9,4.8,7.1,1017.9
1979-08-29,21.4,27,14,70,8.9,5.1,11.9,1024.3
1979-08-30,17.2,23,12,79,5.8,3.1,0,1023.4
1979-08-31,18.9,24,13,71,7,2.9,0,1022.1
1979-09-01,18.6,24,12,77,8,4,0,1023.2
1979-09-02,19.1,26,11,75,9.9,3.4,0,1022.8
1979-09-03,21.4,27,13,67,8,2.6,0,1020.4
1979-09-04,21.4,25,17,72,8,3.3,0,1018.9
1979-09-05,20.1,25,15,71,11.8,3.2,0,1018.6
1979-09-06,19.2,22,14,69,8.9,3.9,0,1017.7
1979-09-07,18.5,24,12,77,7,2.4,0,1019.2
1979-09-08,19.7,26,12,75,7,2.4,0,1020.7
1979-09-09,19.7,25,14,74,5.8,1.5,0,1020.5
1979-09-10,19.8,26,14,72,8,1.7,0,1019.4
1979-09-11,19.1,24,15,85,8,2.2,0,1019.6
1979-09-12,19.4,25,15,87,6,1.9,0,1020.1
1979-09-13,21,26,15,81,7,1.5,0,1019
1979-09-14,21.9,26,16,76,8,2.2,0,1016.8
1979-09-15,21.8,28,16,64,7,3.1,0,1014.8
1979-09-16,17.8,22,11,71,10.9,3.6,2,1020.3
1979-09-17,14.8,22,8,73,8,1.3,0,1022.2
1979-09-18,19.7,25,12,69,7,2.7,0,1022
1979-09-19,19.8,24,14,82,6,2.2,0,1023.4
1979-09-20,20.6,26,15,80,8.9,3.4,0,1019.4
1979-09-21,21.2,27,16,81,8.9,2.3,0.3,1009.6
1979-09-22,22,28,17,71,8.9,3.5,2.3,1003.3
1979-09-23,18.3,22,15,82,5.8,2.6,1.5,1008.6
1979-09-24,17.4,22,15,79,12.8,4.7,21.1,1004.5
1979-09-25,16.2,18,14,83,9.9,5.2,0,1014.6
1979-09-26,17,21,13,80,9.9,5.5,23.9,1020.7
1979-09-27,16.7,19,13,82,10.9,4.1,0,1023.6
1979-09-28,16.1,20,12,86,9.9,3.6,0,1023
1979-09-29,17,21,13,85,9.9,3.2,0,1019.5
1979-09-30,18.3,21,15,85,9.9,3.9,0,1018.4
1979-10-01,17.7,21,15,83,7,1.6,0,1017.7
1979-10-02,17.1,21,13,81,9.9,3.8,0,1018.7
1979-10-03,15,19,10,76,8,5.1,0,1021.1
1979-10-04,13.5,19,7,76,5.8,1.9,0,1019.2
1979-10-05,15.8,23,10,86,10.9,4.2,13,1013.3
1979-10-06,14.8,19,11,93,10.9,2.1,0.5,1012.1
1979-10-07,15.6,20,11,84,6,2.8,0,1019.7
1979-10-08,12.6,18,10,94,NA,0,0,1023.5
1979-10-09,14.4,18,8,87,4.1,2,0,1022.7
1979-10-10,14.1,20,7,86,8.9,2.2,0,1020.3
1979-10-11,16.4,22,10,84,10.9,4.9,0,1016.2
1979-10-12,17.7,21,13,90,5.1,2.1,1.3,1011
1979-10-13,20.5,26,15,68,9.9,4.8,5.1,1006.4
1979-10-14,19.6,26,13,73,9.9,2.7,0,1007.9
1979-10-15,20.6,26,17,69,9.9,5.4,0.5,1004.9
1979-10-16,18.7,27,12,70,4.9,2.4,0,1014.8
1979-10-17,18,23,13,89,4.9,1.5,0,1017.1
1979-10-18,17.4,21,15,94,5.1,1.6,3,1020
1979-10-19,14.7,20,8,76,8.9,2.5,0,1022.9
1979-10-20,11.7,18,5,75,5.8,3.4,0,1027.2
1979-10-21,12.8,17,7,81,8,3.2,0,1023.9
1979-10-22,13.9,19,7,84,4.9,1.3,0,1018.1
1979-10-23,14.1,17,9,91,9.9,2.5,6.1,1019.6
1979-10-24,12.7,15,8,86,4.1,1.5,11.9,1022.3
1979-10-25,11.2,16,6,80,5.8,1.6,0,1021.4
1979-10-26,10.1,15,5,79,7,1.8,0,1017.6
1979-10-27,12,14,9,93,4.9,1.1,1.5,1013.4
1979-10-28,12.4,13,12,97,5.8,0.6,1.3,1008.6
1979-10-29,12.1,13,10,94,7,3.3,0.3,1005.9
1979-10-30,12.6,15,11,91,9.9,6.7,23.9,1001.2
1979-10-31,12.9,15,11,84,9.9,3.9,1,1010.4
1979-11-01,11,14,7,88,8,3.3,0,1016.6
1979-11-02,9.9,14,4,95,8,2.8,0,1019.3
1979-11-03,12.1,14,10,78,15,7.6,31,1021.2
1979-11-04,11.2,14,7,70,9.9,4.8,0,1022.7
1979-11-05,10.1,14,5,84,8,3.1,0.5,1012.3
1979-11-06,9.7,16,5,81,8,2.5,5.1,1005.7
1979-11-07,10.2,15,4,86,8.9,2.3,0,1003.9
1979-11-08,10.7,21,5,94,5.8,1.9,0,1010.5
1979-11-09,14.6,19,8,82,7,2.7,0,1012.6
1979-11-10,16.2,23,10,75,8.9,4.6,0,1008.4
1979-11-11,8.4,13,6,90,24.9,8.7,0,1007.6
1979-11-12,7.9,11,1,76,15,6.9,3,1015.8
1979-11-13,7.3,15,-1,81,5.8,2.4,0,1016.8
1979-11-14,11.5,15,9,81,9.9,2.5,1,1008.5
1979-11-15,14.3,20,9,74,22.9,8.4,NA,995.5
1979-11-16,11,14,8,80,8.9,2.3,5.1,1000.6
1979-11-17,8.9,11,6,92,12.8,5.2,0.5,1006.7
1979-11-18,8.8,13,7,92,14,6.6,0,1000.3
1979-11-19,9.9,13,6,90,12.8,5.1,15,1000.6
1979-11-20,11,13,9,88,8,4.4,2,1008.4
1979-11-21,10.6,14,9,89,15.9,3.1,0.5,1016.3
1979-11-22,10.1,12,8,87,9.9,4.2,0,1021.7
1979-11-23,8.6,10,8,85,8,3.8,0,1022.6
1979-11-24,7.1,10,3,81,9.9,3.8,0,1019.1
1979-11-25,6.1,9,3,81,10.9,5.6,0,1023
1979-11-26,5.7,10,1,82,9.9,3.5,0,1027.5
1979-11-27,5.3,12,0,84,4.9,1.7,0,1022.1
1979-11-28,5.6,12,1,89,4.9,1.7,0,1024.6
1979-11-29,6.3,13,1,87,6,2.4,0,1028.7
1979-11-30,5.6,15,1,86,3.9,1.7,0,1025.7
1979-12-01,7.6,15,2,91,4.9,0.7,0,1022.3
1979-12-02,5.9,7,5,99,8,4.1,0,1027.9
1979-12-03,4.9,7,2,99,8,3.5,0,1031.1
1979-12-04,6.2,12,0,82,5.8,2.5,0,1030.6
1979-12-05,5.6,15,1,83,5.1,2,0,1030.3
1979-12-06,7.4,14,2,91,4.9,0.8,0,1026.6
1979-12-07,5.4,13,2,95,4.9,0.6,0,1024.9
1979-12-08,6.9,15,0,85,5.8,2.5,0,1021.9
1979-12-09,10.2,12,8,82,8,2.6,0.3,1015.6
1979-12-10,10.2,16,7,86,8,2.7,0,1013
1979-12-11,13.8,18,5,72,16.9,7,0,1002.8
1979-12-12,10.9,15,8,64,15.9,6.5,0,1004
1979-12-13,6.5,13,0,77,11.8,4.2,0,1019.2
1979-12-14,8.9,13,1,75,9.9,5,1,1014.7
1979-12-15,9.6,17,1,75,11.8,4.5,4.1,1008.7
1979-12-16,7.5,14,1,80,14,4.3,2,1006.3
1979-12-17,2.8,12,-2,85,5.1,2.2,0,1018.6
1979-12-18,3.7,11,-1,87,15,4,0.5,1015.7
1979-12-19,5.2,11,-2,89,10.9,3.2,0.3,1009.2
1979-12-20,5.5,8,3,94,9.9,3.5,6.1,1009.6
1979-12-21,5.6,7,4,95,3.9,0.4,10.9,1012.1
1979-12-22,12.5,16,6,75,26,10.8,12.2,1002.2
1979-12-23,9.2,13,4,74,10.9,4.4,0,1009.7
1979-12-24,5.3,10,2,88,8.9,2.8,0,1015.7
1979-12-25,3.1,8,-1,92,7,2.2,0,1021.7
1979-12-26,5.6,8,1,85,7,2.5,0,1025.4
1979-12-27,5.6,9,2,89,7,2.2,0,1027.5
1979-12-28,6.7,10,1,88,6,1.8,0,1018.6
1979-12-29,6,9,3,88,15.9,8.6,2.5,1009
1979-12-30,6.7,12,1,86,9.9,4,0.5,1003.1
1979-12-31,6,9,4,82,34,16.1,11.9,994.2
1980-01-01,4.8,10,0,56,9.9,3,0,1006.6
1980-01-02,3.7,7,0,73,18.8,8.7,3,1006.5
1980-01-03,5.1,7,0,48,17.9,11.8,0,1014.2
1980-01-04,0.1,6,-5,73,7,3.2,0,1020.3
1980-01-05,2.8,5,-1,81,8,1.4,0.3,1016.4
1980-01-06,3.2,9,1,91,14,8,14,1009
1980-01-07,3.2,6,1,91,8.9,3,0.5,1013.6
1980-01-08,1.4,5,-2,94,8,3.1,0,1020.3
1980-01-09,0.4,2,-3,97,4.9,0.2,0,1022.2
1980-01-10,1.9,3,0,99,4.9,1.4,7.1,1020.2
1980-01-11,4.1,8,1,91,12,4.5,1.3,1019.7
1980-01-12,4.7,6,-2,89,8,4.1,4.3,1022.1
1980-01-13,3.6,6,2,84,12.8,4.4,0.5,1028.6
1980-01-14,2.4,4,2,81,4.9,0.9,0,1027.3
1980-01-15,3.2,5,2,99,4.9,1,17,1008.5
1980-01-16,5.3,6,4,96,7,2.3,0,1001.1
1980-01-17,5.2,6,5,97,8,1.2,8.9,1010.1
1980-01-18,5.8,8,4,97,5.8,1.8,0.5,1013.9
1980-01-19,5.2,6,5,97,7,3.6,6.1,1012.4
1980-01-20,5.5,7,4,92,11.8,6.7,9.9,1012.5
1980-01-21,5,8,2,94,8,1.8,0,1017.9
1980-01-22,7.5,13,1,80,7,3.2,0,1018.9
1980-01-23,11.7,17,7,70,17.9,7.5,0,1011.9
1980-01-24,12.3,16,7,76,15,4.4,0,1008.7
1980-01-25,7.8,11,7,97,12.8,4,0.3,1010.1
1980-01-26,6.7,9,5,96,7,2.3,16,1015.3
1980-01-27,5,8,1,86,14,3,2,1017.8
1980-01-28,3.2,12,-2,70,4.9,2.5,0,1028.3
1980-01-29,8.1,12,-1,67,8.9,5.5,0,1025.1
1980-01-30,7.5,12,2,88,4.9,1.6,0,1022.9
1980-01-31,10.8,15,7,80,15.9,3.7,0,1015.5
1980-02-01,12.1,16,5,72,15.9,6.6,0,1006.3
1980-02-02,7.1,12,1,84,7,3.3,0,1018.8
1980-02-03,7.2,11,2,85,13,4.3,4.1,1014.9
1980-02-04,10.7,16,2,72,15.9,6.5,0,1010
1980-02-05,8.3,20,3,88,14,3,0,1009.7
1980-02-06,7.3,9,6,100,4.1,1.2,0,1012.5
1980-02-07,6.6,10,3,98,11.1,4.2,0,1013.5
1980-02-08,5.6,8,2,99,8,4.7,0,1022.9
1980-02-09,4.6,8,0,97,4.9,1,0,1025.1
1980-02-10,4.9,9,2,99,5.1,1.2,0,1022.2
1980-02-11,6,7,5,98,8,2.4,0,1020.7
1980-02-12,5.7,10,1,97,14,6.4,0,1022.2
1980-02-13,3.6,9,-1,93,7,1.7,0,1022.1
1980-02-14,4.9,9,1,91,5.8,1.8,0,1020.9
1980-02-15,3.9,9,0,89,10.9,4.5,0,1023
1980-02-16,5.3,12,-2,72,6,2.4,3,1021.8
1980-02-17,7.2,9,6,88,12.8,2.8,0,1018.9
1980-02-18,7.2,11,3,80,8.9,3.5,0,1022.2
1980-02-19,6.4,9,2,79,8,4.6,0.3,1024.3
1980-02-20,6,9,3,81,7,2.7,0,1027.1
1980-02-21,4.6,8,2,89,4.9,1.2,0,1027.6
1980-02-22,5.6,9,1,86,9.9,2.4,0,1029.1
1980-02-23,3.9,9,-1,86,12,4.4,0,1032.2
1980-02-24,4.8,10,0,84,9.9,4.5,0,1031.9
1980-02-25,3.1,9,-2,80,11.8,3.7,0,1026.9
1980-02-26,5.2,11,-2,71,15.9,6.6,0,1021.1
1980-02-27,5.8,12,-2,77,10.9,4.9,0,1022.4
1980-02-28,4.7,12,-2,75,8,4.1,0,1023.9
1980-02-29,4.2,10,-3,76,8.9,3.1,0,1021.3
1980-03-01,3.8,12,-3,80,5.8,2.6,0,1020.8
1980-03-02,7.6,15,-1,76,8,3,0,1018.2
1980-03-03,12.8,19,0,66,18.8,6.8,0,1010.2
1980-03-04,8.1,12,5,75,14,6.3,1,1016.5
1980-03-05,5.9,14,-1,76,14,4.7,0,1021.1
1980-03-06,7.9,12,1,84,8.9,2.9,0.3,1013.4
1980-03-07,8.4,14,4,87,7,1.8,0,1000.5
1980-03-08,9.3,17,4,77,9.9,3.7,7.9,998.9
1980-03-09,8.4,11,5,89,9.9,4.7,4.3,1003.2
1980-03-10,9.2,13,3,80,11.8,5.4,0,1014.2
1980-03-11,5.9,15,-1,79,8.9,2.8,0,1015.9
1980-03-12,6.2,11,0,90,8,3.1,0,1018.4
